A;gs;Ci;E
41.8284911622101;0.329196053590914;117.524082946496;5.35240779884877
45.3027225545871;0.39346542503032;130.806309400186;5.93145063589964
39.3104338414662;0.298136105637839;113.802292002968;5.09233899432659
37.129731949809;0.256792451361252;97.2235934142661;4.63198034536914
42.0039238850622;0.356284807577673;131.823776521429;5.54645429934255
38.9198249575559;0.299570188749715;118.065341387491;4.77972142215929
29.5035741183324;0.217713506006711;124.463484622144;3.87797111456617
0.478070676394237;0.020794561980738;349.311518672464;0.44029031875613
34.3783806215204;0.248982006576662;112.20843195202;4.38738662833031
36.633217872968;0.292099170508926;128.879219143918;4.66008779948351
34.2241824240604;0.270270740540652;131.417572284394;4.28347305215888
31.1626624309826;0.232746779335281;124.497447519589;3.98303379483736
35.8263097535875;0.270682091470749;119.305751891104;4.483771219707
40.2857230131592;0.319225532733816;121.862138094202;4.99802165481724
41.6227759628343;0.344034710510491;127.822074197601;5.2063928341751
38.001232134933;0.298277977331525;123.364610295107;4.8340930879495
34.0097789974541;0.250694837704141;116.861383637447;4.27238547152658
38.5740285165216;0.318912085456763;133.203332762175;4.79867062651623
43.5307226841189;0.434193842413124;157.685560658166;5.74940939788854
33.4189911000913;0.253600430131061;124.611125900645;4.08374714089373
34.1634490188143;0.269868495260672;131.471669171415;4.29387594051694
1.59051116000941;0.021889318251996;267.622857746476;0.538565521866167
0.557657941455326;0.026682070999681;350.850047229345;0.640047394860519
0.576015681923476;0.018240906233989;333.325311774929;0.461481929711806
0.694996242733811;0.014655812391988;307.650749212963;0.388629197747234
3.17851999543122;0.029244848355889;208.169781379413;0.731928367916444
0.546488535403452;0.022013185392958;343.819788592234;0.55848047505285
1.79579900905648;0.023961413662564;264.10139865125;0.576003293064654
1.92580926147931;0.021062216950539;237.782217496891;0.513642585730937
0.786860187199621;0.024389245772077;332.670202299441;0.586887774228533
0.608996538856203;0.01212950498867;303.629368259788;0.315872127890731
0.65790519872667;0.021238969666578;335.152210735729;0.503808689669383
0.711210140452143;0.021332011331746;330.554261974179;0.53380885335287
0.524285862886072;0.01419070950933;324.970619408282;0.359804609245319
2.14402211069408;0.029347682867124;266.021766616136;0.713433639868464
6.64369555012388;0.048125399753762;157.496962202338;1.10324699393365
0.990062089657655;0.021063425674184;308.692487917528;0.520761926347362
0.686672867621733;0.016323933951798;317.454618769054;0.399128063577234
1.66058815465433;0.025128132135799;278.504830728234;0.587976409295416
2.39307201846847;0.027225529162912;243.131465383904;0.629864855864466
