A;gs;Ci;E
40.2441197757165;0.374662545208424;153.876125653445;3.97486471637703
39.1896379796408;0.358678500958383;153.084593191752;3.68559086460417
27.144985534608;0.194326633115655;124.060010754776;2.62719955645868
28.9142704966578;0.194613256269698;107.094855294953;2.676517586163
38.8588949302311;0.364528136452797;157.875168931131;3.77599419328748
32.7584575348967;0.260119178971788;137.378383405044;2.92437469585014
29.5196895669721;0.232008706189046;140.098919812201;2.84755582728714
33.481263433253;0.250728068866593;123.577336153128;3.06819900642249
38.5315777048381;0.374669445100864;164.159765461104;3.88563419727743
38.047553696796;0.435090197817963;190.112523654047;3.89990788514103
32.5887113585773;0.304567400649681;167.071606510956;3.52025204545653
33.6244190040574;0.286984426209576;147.890175798591;4.05195731250449
41.2704385479725;0.393926503543336;154.893615328795;5.13259298314098
43.9656972905406;0.467826449721387;167.810876925794;5.48808720207648
38.1230313662252;0.3569099743962;157.076938939008;4.67176153655462
38.4658797426582;0.339860709286573;146.538611203901;4.49160015034996
31.1006687669839;0.217622196034387;111.380328811794;3.41171302330516
41.6888640543651;0.409901036754909;159.461961970731;5.05243456677466
36.5397950262217;0.308132087925849;141.028010590569;4.31401009928199
33.2082445498477;0.28310068258521;148.38982980247;4.11916683028608
34.841714039295;0.268027443129037;125.893321169038;3.79351705505872
34.6645901282581;0.262890939304671;123.04466942168;3.82967083503168
28.4971904125258;0.19332841718843;108.281169960328;3.13245085441658
27.8859135808877;0.182573685331288;101.159528287539;2.87635002133286
38.1513386072716;0.30956228249717;131.247166065751;4.12607727946785
28.748665554768;0.186125068664253;97.0243448030045;2.99235953826216
28.5685736074955;0.183067624780758;94.9021131047327;2.93721179412329
33.0102499289669;0.226600273552222;103.8002633394;3.45252857239189
22.8745690241089;0.145764264902109;102.445717548764;2.53073293915444
35.60361477974;0.239534559196792;94.8526959621661;3.65628475554577
29.6198633497543;0.200042335358061;105.71304441743;3.14901401376268
24.763243377706;0.153454778218859;92.565950663323;2.62174445711862
39.4692297574234;0.349544525870567;145.479528109094;4.52985029860689
31.867257730029;0.206847346262895;92.2371045314907;3.27640642916203
33.7045725659452;0.24868327560889;118.800925513348;3.730427806566
22.8669502316959;0.14521953199893;101.393604025421;2.62413327519732
33.9017696677858;0.236945125886007;106.249667748734;3.74735572329147
38.43335752593;0.319337577530708;135.030904407992;4.50079049503308
35.3118545949153;0.266512277198002;120.808541778469;4.03821790504142
31.6594734293032;0.208275811878746;95.5768970081081;3.48960282586335
