A;gs;Ci;E
39.1149869685473;0.263523792698736;87.288650739772;5.11403755331341
34.8071835170536;0.235300183747718;95.0088866610462;4.72459352087303
35.7210454718416;0.219370956798537;69.8112030799693;4.54266047159649
37.5725672048981;0.260423377215824;96.3761110098803;5.02708516493382
30.6586967365857;0.183580247346625;71.9359679336063;3.85047754011992
21.3084186244036;0.12910485029747;89.8564780383902;2.98314880633282
29.6260951285964;0.184864696304194;84.2088095945564;3.86649816752435
34.5340107918685;0.242851092323307;104.70378053101;4.67272198480833
32.3547852185063;0.212656227869904;92.7577769470392;4.18791626473023
34.5352215422764;0.265134792144073;123.844803757618;4.80554464359631
26.348507381403;0.155001506385349;74.424747857693;3.3163400066485
36.1944995656245;0.235139064007215;83.9108698890315;4.52590166528359
39.5619567737901;0.268433431455239;88.5694494279531;4.96901650219378
34.0053628916075;0.245649944784497;111.536858179863;4.66004975378826
36.9660608282697;0.298013456195701;129.757522315808;5.23343154479082
36.4736442195783;0.315649043850237;143.805502687895;5.55430774002517
42.7467534842992;0.36398410270679;130.777009916874;5.99731174039884
39.9696082516625;0.333659581764497;131.478331037964;5.60844472133789
31.6936962070892;0.228515017633492;115.057205156581;4.37749158087532
35.5411975184315;0.236587019151139;90.9319134232221;4.40081748156196
23.2624103323065;0.140462830913312;86.3977415012628;3.03227212660102
34.9290998220905;0.233272334535315;92.5104696740846;4.48004166575224
32.519199673313;0.201897823540549;78.4220948610273;4.05134349720537
36.3129058343366;0.238523249132259;86.2123047805771;4.57678699490425
36.6736032977877;0.238345761351889;82.8313883341342;4.53361450043135
36.9752212847458;0.24429426802552;86.4825739192151;4.64156924537017
34.3679833527203;0.214028550416743;76.1340569771362;4.27963314374796
24.2377026614279;0.143502664261409;79.0301763748867;3.24919895990229
38.6371293778424;0.253779590666157;82.4077008670866;4.76971491729006
36.6025756713907;0.274574550827435;115.63866282498;4.93338563251318
32.5184006954699;0.224776345097791;104.44328232315;4.25686087640875
37.5650104084563;0.343310931003689;152.029470785945;5.57838094163389
39.9724924642665;0.274097810446719;90.5025260478982;4.877286858813
41.5932789926567;0.316112829718101;110.500662620506;5.28702762344273
36.3239189111648;0.234136881949737;81.752659162535;4.37310047004219
30.5276775554351;0.195482640514982;89.466299027486;3.84392157745034
32.694287495738;0.212253581160949;89.8025990182265;3.93715294692979
30.342066432913;0.195906353471458;92.2274709930926;3.76314673705551
33.7631248337741;0.216890967012616;85.6964005554985;3.93659984551409
43.5163400147382;0.364922545329023;127.474719496026;5.48804107512593
