A;gs;Ci;E
33.6491401839225;0.250859113102811;119.207565353659;4.74819300588148
39.9505774987877;0.336445629994432;133.484928623388;5.57841986232047
30.2122755502531;0.214374820865742;113.765752474792;4.19312084675806
32.0832740326768;0.210631425776747;92.9027168628308;4.16362909039323
30.2508652434561;0.216691776198334;116.042716529691;4.23908567763283
34.5797354435639;0.236856658495617;98.9281187985163;4.47347264034459
31.6684177725924;0.245270961272869;130.413464836187;4.57783889528323
34.4413842760489;0.23857872473937;101.79064963821;4.46671252627147
34.7883906691637;0.311443380975331;152.950723724841;5.27144355864789
38.5425000923592;0.393409107040731;168.657172237533;5.97622931537705
37.6307210144869;0.31563857928869;136.653664069319;5.27206092573647
30.3932358872261;0.213614838871581;111.810534261161;3.95755407592069
37.2603823782862;0.319938013630248;141.897929900507;5.14012495921726
41.0243183916278;0.39474414737561;155.84352412559;5.57800041894288
33.2971536315986;0.261004172404051;130.915599049385;4.39882984928527
35.1510684082737;0.28962286635875;137.765843763572;4.70799638312302
31.7386214224467;0.247624488655237;132.191563742919;4.28260527761766
40.8454806244966;0.427112257691184;169.27632361344;5.90209150826196
37.4500735800024;0.342176495633008;152.807024565003;5.26118401387673
30.1962954358372;0.277155691771027;165.206914369549;4.65345101350228
2.59107052955664;0.020362713821739;179.917637762739;0.522398189968375
1.15002959677884;0.018920315159026;286.852502702674;0.475560593828544
4.95823193496802;0.025104221841456;66.0763632707107;0.639910024968395
4.27218708216872;0.019236827365166;28.2729646386651;0.516062524201611
4.0955174538581;0.024075338701684;110.113089399441;0.62828122164725
3.92962475008687;0.02780158252121;155.280515386867;0.718019945009655
3.95631864904659;0.021948388618056;94.2136110694814;0.579175945042675
3.79285767174515;0.021768633643732;103.957466540296;0.577907773311961
2.16640370752798;0.024230753410983;239.662252967232;0.627474109371974
0.638779240381694;0.001565702142053;-257.186586011148;0.04373013407379
4.06365740228944;0.020097040086667;59.743121479518;0.526257168645566
0.510482024403486;0.00168987879644;-89.8844480468995;0.037898109687939
0.658715484339911;0.004249428736701;139.300403475937;0.1136370664386
1.64991052207565;0.005724428435094;-71.2296089084898;0.157798623010222
6.3654501045942;0.032889296004519;69.5388670107953;0.849771268353399
4.49039324692005;0.025695975102173;102.089025208722;0.671486707179713
1.53379916844999;0.022146035100412;271.462873337197;0.604305246544751
1.1772558553981;0.008885426735248;172.78816885302;0.257494603575522
1.25300896242325;0.007088996579321;103.261292778211;0.207146164383756
1.28627681538477;0.003692652671074;-164.998509965418;0.108976248668748
