A;gs;Ci;E
32.7494791324749;0.253044433241485;127.642315327334;4.90270043949007
44.3209837944548;0.410281841391508;142.979184776446;6.53938092085135
41.4503180010696;0.425836545556871;165.287586724791;6.27409087676233
33.861124189574;0.249711084395203;116.248647018932;4.73872353157249
32.9661232322331;0.273251081580558;141.387821439661;4.96712003843074
39.0480262288491;0.306207205523942;121.197254156847;5.13583634371467
30.8647684520979;0.243028299533752;135.13892372211;4.40544878247929
37.0055487940239;0.324017683933215;145.85316426166;5.1473364886747
29.1547549345659;0.246748354832107;151.889373595211;4.48889595890781
34.8212545131453;0.319503634777476;157.488483633413;5.15684406088859
32.8803119396841;0.271888253234917;141.882579951866;4.58779406030645
23.2198184949286;0.162900414177813;122.88666249886;3.2793341219553
33.5407399005334;0.276589790011666;140.451517188485;4.58265376996884
37.1851566552599;0.314882180962674;139.597608762455;4.96468266568995
36.8367111221348;0.353003414103632;162.047652259906;5.28795945973151
32.6629867351734;0.319093627454219;171.814281477989;5.0617009005977
30.0292944142796;0.26666530438286;159.587387234113;4.64354754044794
37.9716131283086;0.382775567465728;168.416922315786;5.52945179260424
36.3817280613781;0.340893981356866;159.046208637359;5.16728897420337
32.5552978678187;0.34026481776468;183.359945146774;4.78156704261855
15.8027743454186;0.120084869578788;152.92292598005;2.39865311165925
4.06136262066989;0.049747304450221;250.354758267397;1.1195225843978
14.7425572753579;0.106689864394512;143.974765756016;2.24831105332139
13.2138229261979;0.090430160324601;133.411020844993;2.04612506150576
9.42440715212998;0.072653232938416;164.607566438365;1.76602601253347
22.6028235998179;0.161434716280306;128.071529824534;3.2209011234384
13.6950711184762;0.094407899581012;134.689510214427;2.06013609205697
7.50279169476036;0.053754463745279;153.423178768698;1.23821294312769
1.32170106711533;0.034906634604015;322.944953598068;0.831949414713148
21.5490186259202;0.13957310945918;107.311413339556;2.85881118572448
24.7609651781219;0.163381536931483;106.562955369055;3.24329484785412
23.7916088221328;0.147344900357339;91.9514174233508;3.18164004566745
11.7174652705261;0.069594231561833;100.172210018616;1.73527918911223
22.487802829897;0.128377863848679;72.0489262187446;2.99216978020018
21.7555499709568;0.132801850158087;90.9668485220652;3.0880185788168
13.0443820613524;0.080787840313931;108.685376963215;2.00526591930117
2.21988495398603;0.030045581175521;262.32513672955;0.856386614755826
1.52168549533205;0.01679737066349;237.964898016213;0.471429589907505
9.78071910857911;0.052229419844172;73.0902370328605;1.4061956435362
13.5866702603332;0.07549430542184;78.8857006894309;1.87873078163595
